Replacing Strings,wzG-z2muDV8,https://www.youtube.com/watch?v=wzG-z2muDV8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/wzG-z2muDV8.mp4,權,2017-06-16,杨亮,,Work Session 2
,,,,,,,,
"Dave, Sebastian, and Junior",iNu3AwbTEQs,https://www.youtube.com/watch?v=iNu3AwbTEQs,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/iNu3AwbTEQs.mp4,權,2017-06-23,杨亮,,Input -> Function -> Output
Using Procedures,TYA0kypoJwY,https://www.youtube.com/watch?v=TYA0kypoJwY,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/TYA0kypoJwY.mp4,權,2017-06-23,杨亮,,Input -> Function -> Output
Making vs Using Procedures,JJBo7mfgoTs,https://www.youtube.com/watch?v=JJBo7mfgoTs,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/JJBo7mfgoTs.mp4,權,2017-06-23,杨亮,,Input -> Function -> Output
Answer: Square,Jc-b2VOIHYU,https://www.youtube.com/watch?v=Jc-b2VOIHYU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/Jc-b2VOIHYU.mp4,權,2017-06-23,杨亮,,Input -> Function -> Output
Square,vgb6J_z8NM0,https://www.youtube.com/watch?v=vgb6J_z8NM0,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/vgb6J_z8NM0.mp4,權,2017-06-23,杨亮,,Input -> Function -> Output
Answer: Sum of Three,tKMgY-kERPI,https://www.youtube.com/watch?v=tKMgY-kERPI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/tKMgY-kERPI.mp4,權,2017-06-23,杨亮,,Input -> Function -> Output
Sum of Three,DqcXAHDBlGI,https://www.youtube.com/watch?v=DqcXAHDBlGI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/DqcXAHDBlGI.mp4,權,2017-06-23,杨亮,,Input -> Function -> Output
Answer: Abbaize,eHo45Y87BMw,https://www.youtube.com/watch?v=eHo45Y87BMw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/eHo45Y87BMw.mp4,權,2017-06-23,杨亮,,Input -> Function -> Output
Abbaize,DbZyAwGqIsY,https://www.youtube.com/watch?v=DbZyAwGqIsY,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/DbZyAwGqIsY.mp4,權,2017-06-23,杨亮,,Input -> Function -> Output
,,,,,,,,
Introduction to Work Session 3,5dn1VTctE7Q,https://www.youtube.com/watch?v=5dn1VTctE7Q,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/5dn1VTctE7Q.mp4,權,2017-06-23,杨亮,,Work Session 3
Answer: Udacify,hPjfVdvfX-g,https://www.youtube.com/watch?v=hPjfVdvfX-g,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/hPjfVdvfX-g.mp4,權,2017-06-23,杨亮,,Work Session 3
Udacify,XIvdvzN87ec,https://www.youtube.com/watch?v=XIvdvzN87ec,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/XIvdvzN87ec.mp4,權,2017-06-23,杨亮,,Work Session 3
,,,,,,,,
Equality Comparisons - Intro to Computer Science,ZAnJiwZiBWg,https://www.youtube.com/watch?v=ZAnJiwZiBWg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/ZAnJiwZiBWg.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
Answer: If Statements,pGHR9PzaOe4,https://www.youtube.com/watch?v=pGHR9PzaOe4,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/pGHR9PzaOe4.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
If Statements,h8NUS7NCaFs,https://www.youtube.com/watch?v=h8NUS7NCaFs,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/h8NUS7NCaFs.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
Answer: Is Friend,MXFqf078Dw8,https://www.youtube.com/watch?v=MXFqf078Dw8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/MXFqf078Dw8.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
Is Friend,Gm9oTD_YBVU,https://www.youtube.com/watch?v=Gm9oTD_YBVU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/Gm9oTD_YBVU.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
Answer: More Friends,Rh_cy_tUcKA,https://www.youtube.com/watch?v=Rh_cy_tUcKA,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/Rh_cy_tUcKA.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
More Friends,l5JsIu2Rvn8,https://www.youtube.com/watch?v=l5JsIu2Rvn8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/l5JsIu2Rvn8.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
Or,ZEI30J10OGo,https://www.youtube.com/watch?v=ZEI30J10OGo,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/ZEI30J10OGo.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
Biggest,9_DLvUiv2EY,https://www.youtube.com/watch?v=9_DLvUiv2EY,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/9_DLvUiv2EY.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
Biggest Solution,MV9Q4BFa67A,https://www.youtube.com/watch?v=MV9Q4BFa67A,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/MV9Q4BFa67A.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
While Loops - Intro to Computer Science,lr7FO3rr8jg,https://www.youtube.com/watch?v=lr7FO3rr8jg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/lr7FO3rr8jg.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
Answer: Print Numbers,GOyvnDZHS_c,https://www.youtube.com/watch?v=GOyvnDZHS_c,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/GOyvnDZHS_c.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
Print Numbers,oakvWqcXk1M,https://www.youtube.com/watch?v=oakvWqcXk1M,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/oakvWqcXk1M.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
Break Statements,3e8HZPcrDtU,https://www.youtube.com/watch?v=3e8HZPcrDtU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/3e8HZPcrDtU.mp4,阿姆,已完成,Ivy,已完成,Control Flow & Loops: If and While
,,,,,,,,
Bugs Happen!,rgSdBhEo_Ow,https://www.youtube.com/watch?v=rgSdBhEo_Ow,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/rgSdBhEo_Ow.mp4,阿姆,已完成,Ivy,已完成,Debugging
Answer: Strategy: Examine Error Messages,neHDtGu1dVk,https://www.youtube.com/watch?v=neHDtGu1dVk,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/neHDtGu1dVk.mp4,阿姆,已完成,Ivy,已完成,Debugging
Exercise: Examine Error Messages,KbPwY7M0700,https://www.youtube.com/watch?v=KbPwY7M0700,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/KbPwY7M0700.mp4,阿姆,已完成,Ivy,已完成,Debugging
Answer: Strategy: Work from a Working Example,tTiovsQy6-0,https://www.youtube.com/watch?v=tTiovsQy6-0,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/tTiovsQy6-0.mp4,阿姆,已完成,Ivy,已完成,Debugging
Exercise: Work from a Working Example,yLNhlmpNoBc,https://www.youtube.com/watch?v=yLNhlmpNoBc,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/yLNhlmpNoBc.mp4,阿姆,已完成,Ivy,已完成,Debugging
Strategy: Make Sure the Examples Work!,qKGkJsQO3DM,https://www.youtube.com/watch?v=qKGkJsQO3DM,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/qKGkJsQO3DM.mp4,阿姆,已完成,Ivy,已完成,Debugging
Answer: Strategy: Check Intermediate Results,wgLui7drWiM,https://www.youtube.com/watch?v=wgLui7drWiM,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/wgLui7drWiM.mp4,阿姆,已完成,Ivy,已完成,Debugging
Exercise: Check intermediate results,PQk_kfYucMI,https://www.youtube.com/watch?v=PQk_kfYucMI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/PQk_kfYucMI.mp4,阿姆,已完成,Ivy,已完成,Debugging
Strategy: Keep and Compare Old Versions,XIDeyp1BAzk,https://www.youtube.com/watch?v=XIDeyp1BAzk,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/XIDeyp1BAzk.mp4,阿姆,已完成,Ivy,已完成,Debugging
Debugging as a Scientific Process,2qXYoF1HzYw,https://www.youtube.com/watch?v=2qXYoF1HzYw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/2qXYoF1HzYw.mp4,阿姆,已完成,Ivy,已完成,Debugging
,,,,,,,,
Introduction to Work Session 4,4FNjIipfoTI,https://www.youtube.com/watch?v=4FNjIipfoTI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/4FNjIipfoTI.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
Answer: Blastoff,A1OGjrROQc8,https://www.youtube.com/watch?v=A1OGjrROQc8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/A1OGjrROQc8.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
Blastoff,veou4NDQ6l8,https://www.youtube.com/watch?v=veou4NDQ6l8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/veou4NDQ6l8.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
Answer: Median,SKVnSMqaAtI,https://www.youtube.com/watch?v=SKVnSMqaAtI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/SKVnSMqaAtI.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
Median,TyRfeIlPwpI,https://www.youtube.com/watch?v=TyRfeIlPwpI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/TyRfeIlPwpI.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
Answer: Random Nouns,7PkfyrJF2GY,https://www.youtube.com/watch?v=7PkfyrJF2GY,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/7PkfyrJF2GY.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
Random Nouns,FjCF7i_rhrk,https://www.youtube.com/watch?v=FjCF7i_rhrk,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/FjCF7i_rhrk.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
Answer: Random Verbs,gcP65tlEmLk,https://www.youtube.com/watch?v=gcP65tlEmLk,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/gcP65tlEmLk.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
Mad Libs: Take One,tWDEJaJo-Ok,https://www.youtube.com/watch?v=tWDEJaJo-Ok,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/tWDEJaJo-Ok.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
Answer: Word Transformer,YJ-d-Y0Ip-Q,https://www.youtube.com/watch?v=YJ-d-Y0Ip-Q,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/YJ-d-Y0Ip-Q.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
Word Transformer,L_mrtEUjsmU,https://www.youtube.com/watch?v=L_mrtEUjsmU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/L_mrtEUjsmU.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
Answer: Process Mad Lib,0WBEf6dCTQQ,https://www.youtube.com/watch?v=0WBEf6dCTQQ,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/0WBEf6dCTQQ.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
Process Mad Lib,fMtPq1IUbA8,https://www.youtube.com/watch?v=fMtPq1IUbA8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/fMtPq1IUbA8.mp4,阿姆,已完成,Ivy,已完成,Work Session 4
,,,,,,,,
Structured Data,v84XYOwdI50,https://www.youtube.com/watch?v=v84XYOwdI50,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/v84XYOwdI50.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Answer: Days in a Month,rXJaFSHhzKg,https://www.youtube.com/watch?v=rXJaFSHhzKg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/rXJaFSHhzKg.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Days in a Month,YSFdxWgTYgY,https://www.youtube.com/watch?v=YSFdxWgTYgY,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/YSFdxWgTYgY.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Nested Lists,IZO8xYDL3nA,https://www.youtube.com/watch?v=IZO8xYDL3nA,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/IZO8xYDL3nA.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Answer: Countries,z3u9SY1CQKw,https://www.youtube.com/watch?v=z3u9SY1CQKw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/z3u9SY1CQKw.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Countries,GOAqISpkKzg,https://www.youtube.com/watch?v=GOAqISpkKzg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/GOAqISpkKzg.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Answer: Relative Size,yEbkLY4vUKU,https://www.youtube.com/watch?v=yEbkLY4vUKU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/yEbkLY4vUKU.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Relative Size,Ups9SHqgT7w,https://www.youtube.com/watch?v=Ups9SHqgT7w,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/Ups9SHqgT7w.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Mutation,6IzlmzkzQH0,https://www.youtube.com/watch?v=6IzlmzkzQH0,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/6IzlmzkzQH0.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
A List of Strings,Y251IQnCAGA,https://www.youtube.com/watch?v=Y251IQnCAGA,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/Y251IQnCAGA.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Answer: Different Stooges,zHcSQDH56V4,https://www.youtube.com/watch?v=zHcSQDH56V4,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/zHcSQDH56V4.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Different Stooges,HHbhu-ZQHqw,https://www.youtube.com/watch?v=HHbhu-ZQHqw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/HHbhu-ZQHqw.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Yello Mutation,aiFSwOk7iiU,https://www.youtube.com/watch?v=aiFSwOk7iiU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/aiFSwOk7iiU.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Aliasing,2Rvf3Vhp3uc,https://www.youtube.com/watch?v=2Rvf3Vhp3uc,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/2Rvf3Vhp3uc.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Answer: Replace Spy,TFhoMehfKjQ,https://www.youtube.com/watch?v=TFhoMehfKjQ,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/TFhoMehfKjQ.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Replace Spy,K3QyhhOQOOE,https://www.youtube.com/watch?v=K3QyhhOQOOE,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/K3QyhhOQOOE.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
List Operations,5MqHaOrwJh4,https://www.youtube.com/watch?v=5MqHaOrwJh4,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/5MqHaOrwJh4.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
List Addition and Length,GKUrLZaGbKE,https://www.youtube.com/watch?v=GKUrLZaGbKE,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/GKUrLZaGbKE.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Loops on Lists,RWUnHFjwM7s,https://www.youtube.com/watch?v=RWUnHFjwM7s,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/RWUnHFjwM7s.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
For Loops,JyWQCJfXuZU,https://www.youtube.com/watch?v=JyWQCJfXuZU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/JyWQCJfXuZU.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Answer: Sum List,5UrpdXTJgoI,https://www.youtube.com/watch?v=5UrpdXTJgoI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/5UrpdXTJgoI.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Sum List,zKMcN_oljNo,https://www.youtube.com/watch?v=zKMcN_oljNo,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/zKMcN_oljNo.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Answer: Measure Udacity,725qG9lSOZo,https://www.youtube.com/watch?v=725qG9lSOZo,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/725qG9lSOZo.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Measure Udacity,sF4ozuwSCv0,https://www.youtube.com/watch?v=sF4ozuwSCv0,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/sF4ozuwSCv0.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Answer: Find Element,4LuptOHjKK4,https://www.youtube.com/watch?v=4LuptOHjKK4,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/4LuptOHjKK4.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Find Element,4ykk8uHxFx0,https://www.youtube.com/watch?v=4ykk8uHxFx0,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/4ykk8uHxFx0.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Answer: Index,NOXL4DImjis,https://www.youtube.com/watch?v=NOXL4DImjis,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/NOXL4DImjis.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Index,GwOFHuPMCpM,https://www.youtube.com/watch?v=GwOFHuPMCpM,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/GwOFHuPMCpM.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
Guest Speaker: Sergey Brin,02QfD9BExTw,https://www.youtube.com/watch?v=02QfD9BExTw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/02QfD9BExTw.mp4,王康龙,已完成,杨亮,已完成,Structured Data: Lists & For Loops
,,,,,,,,
How to Solve Problems,E6t0oGRXXh8,https://www.youtube.com/watch?v=E6t0oGRXXh8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/E6t0oGRXXh8.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Days Between Dates,VLrJ01wEajw,https://www.youtube.com/watch?v=VLrJ01wEajw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/VLrJ01wEajw.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
First Step - Intro to Computer Science,7WNYd36EDh4,https://www.youtube.com/watch?v=7WNYd36EDh4,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/7WNYd36EDh4.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Understanding a Problem,hkspB2e0S9A,https://www.youtube.com/watch?v=hkspB2e0S9A,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/hkspB2e0S9A.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
The First Rule,yh00phtQ-vE,https://www.youtube.com/watch?v=yh00phtQ-vE,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/yh00phtQ-vE.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
What Are the Inputs,cAr-unfe-mg,https://www.youtube.com/watch?v=cAr-unfe-mg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/cAr-unfe-mg.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
How Are Inputs Represented,kG94A6xHqZk,https://www.youtube.com/watch?v=kG94A6xHqZk,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/kG94A6xHqZk.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
What Are the Outputs,4jNzxstbCy0,https://www.youtube.com/watch?v=4jNzxstbCy0,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/4jNzxstbCy0.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Obey the Rules,NZq4vDooURs,https://www.youtube.com/watch?v=NZq4vDooURs,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/NZq4vDooURs.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Next Step,1DVj00gpDOk,https://www.youtube.com/watch?v=1DVj00gpDOk,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/1DVj00gpDOk.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Take the Next Step,L4vB8eu6Wo8,https://www.youtube.com/watch?v=L4vB8eu6Wo8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/L4vB8eu6Wo8.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Try an Example,X29RjzKHsWU,https://www.youtube.com/watch?v=X29RjzKHsWU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/X29RjzKHsWU.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Harder Example,-eAKNo9cA6Y,https://www.youtube.com/watch?v=-eAKNo9cA6Y,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/-eAKNo9cA6Y.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Algorithm Pseudocode,Ei91QeYiG_E,https://www.youtube.com/watch?v=Ei91QeYiG_E,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/Ei91QeYiG_E.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Different Approach,czjMsAXjWVg,https://www.youtube.com/watch?v=czjMsAXjWVg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/czjMsAXjWVg.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Simple Mechanical Algorithm - Intro to Computer Science,wN445aeFEFI,https://www.youtube.com/watch?v=wN445aeFEFI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/wN445aeFEFI.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Don't Optimize Prematurely,uQDk8euwyDI,https://www.youtube.com/watch?v=uQDk8euwyDI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/uQDk8euwyDI.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Answer: Define Simple nextDay,Qttkfhh3I5s,https://www.youtube.com/watch?v=Qttkfhh3I5s,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/Qttkfhh3I5s.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Define nextDay,84mZj582H64,https://www.youtube.com/watch?v=84mZj582H64,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/84mZj582H64.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Making Progress Is Good,cUFZPid3yVw,https://www.youtube.com/watch?v=cUFZPid3yVw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/cUFZPid3yVw.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Define daysBetweenDates,oM3oyyQKQFU,https://www.youtube.com/watch?v=oM3oyyQKQFU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/oM3oyyQKQFU.mp4,Ivy,已完成,阿姆,已完成,How to Solve Problems
Step One Pseudocode,hJzpU5qC3hs,https://www.youtube.com/watch?v=hJzpU5qC3hs,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/hJzpU5qC3hs.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Step Two Helper Function,lpprz4op11k,https://www.youtube.com/watch?v=lpprz4op11k,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/lpprz4op11k.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Step Three daysBetweenDates,DOkkOsraobw,https://www.youtube.com/watch?v=DOkkOsraobw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/DOkkOsraobw.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Answer: Test for Valid Inputs,7c7wYMftRSg,https://www.youtube.com/watch?v=7c7wYMftRSg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/7c7wYMftRSg.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Test for Valid Inputs,6ZV_SjrnvJQ,https://www.youtube.com/watch?v=6ZV_SjrnvJQ,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/6ZV_SjrnvJQ.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Real World Problem,lY0CYTfkLWo,https://www.youtube.com/watch?v=lY0CYTfkLWo,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/lY0CYTfkLWo.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Answer: Best Strategy,JsMwEH8cluU,https://www.youtube.com/watch?v=JsMwEH8cluU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/JsMwEH8cluU.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Best Strategy,2T1JONL0WyE,https://www.youtube.com/watch?v=2T1JONL0WyE,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/2T1JONL0WyE.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Finish daysBetweenDates,-70lzVJyS8Y,https://www.youtube.com/watch?v=-70lzVJyS8Y,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/-70lzVJyS8Y.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Solution Step I,bIZgt0ttMeU,https://www.youtube.com/watch?v=bIZgt0ttMeU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/bIZgt0ttMeU.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Solution Step II,SGC8UAz12Q4,https://www.youtube.com/watch?v=SGC8UAz12Q4,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/SGC8UAz12Q4.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Solution Step III,CRv1ogJYe8w,https://www.youtube.com/watch?v=CRv1ogJYe8w,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/CRv1ogJYe8w.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Solution Step IV,H1oVKsgSsi0,https://www.youtube.com/watch?v=H1oVKsgSsi0,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/H1oVKsgSsi0.mp4,Ivy,已完成,阿姆,,How to Solve Problems
Conclusion,JmP5wzHFchc,https://www.youtube.com/watch?v=JmP5wzHFchc,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/JmP5wzHFchc.mp4,Ivy,已完成,阿姆,,How to Solve Problems
,,,,,,,,
